code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
002929,245,0.074096,0.005785,20180807,20180821,0.074096,20180102,20181231,4.743039,0.074096,0.009297,0.000490,0.373476,1.797260,0.022140,20180418,0.005083,-0.770414,20180809,-0.001586,-1.071655,0.001266,20180319,0.004465,2.527234,20180806,-0.001401,-2.106575,0.002908,20180702,0.010702,2.680178,20180801,0.001311,-0.549130,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160727
002930,245,0.036656,0.000375,20180808,20180821,0.036656,20180102,20181231,2.532624,0.036656,0.002628,0.000117,0.393891,1.704110,0.010833,20180222,0.000861,-0.920497,20180809,-0.000187,-1.017300,0.000329,20180702,0.001413,3.300332,20181210,-0.000186,-1.565439,0.000895,20180702,0.004334,3.840752,20180903,0.001685,0.881796,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160830
002932,245,0.008546,0.030095,20180123,20180817,0.022315,20180102,20180123,-0.490026,0.008546,0.043781,0.000038,0.373476,1.797260,0.006146,20180629,0.006186,0.006408,20181029,-0.009544,-2.552721,0.005733,20181029,0.012498,1.180053,20180205,-0.019042,-4.321689,0.008872,20180102,0.016902,0.905222,20180801,-0.008669,-1.977113,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160727
002933,245,0.004967,0.032237,20180123,20180817,0.022159,20180102,20180123,-0.570264,0.004967,0.043898,0.000045,0.373476,1.797260,0.006739,20180629,0.006234,-0.075007,20181029,-0.009630,-2.428938,0.005753,20181029,0.012516,1.175453,20180205,-0.019252,-4.346435,0.008911,20180102,0.016619,0.865076,20180801,-0.009024,-2.012775,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160727
002934,245,0.039247,0.019576,20180126,20180209,0.040119,20180209,20181231,0.558091,0.039247,0.016569,0.000121,0.365672,1.835616,0.010996,20180122,0.005997,-0.454634,20180207,-0.006281,-1.571222,0.002420,20180409,0.005070,1.095336,20180205,-0.013711,-6.666531,0.007088,20180102,0.016407,1.314623,20180201,-0.011018,-2.554388,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20160713
002935,245,0.093861,0.020029,20180126,20180209,0.095912,20180209,20181231,1.124247,0.093861,0.056803,0.001115,0.365672,1.835616,0.033390,20180423,0.055258,0.654947,20180207,-0.006312,-1.189042,0.002438,20180409,0.004912,1.014482,20180205,-0.013960,-6.725577,0.018451,20180402,0.059477,2.223546,20180201,-0.011438,-1.619917,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20160713
002938,245,-0.229601,0.279592,20180522,20181018,0.155289,20180209,20180522,-1.278447,-0.229601,0.203060,0.007288,0.399023,1.682192,0.085369,20181022,0.040065,-0.530687,20181011,-0.043351,-1.507809,0.024696,20181029,0.067594,1.737030,20180813,-0.045975,-2.861599,0.033817,20180502,0.035469,0.048869,20180801,-0.065270,-2.930102,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20160907
002939,245,-0.311020,0.370110,20180124,20181018,0.154117,20181018,20181116,-1.369596,-0.311020,0.248993,0.010636,0.390127,1.720548,0.103129,20181019,0.047429,-0.540095,20181011,-0.059135,-1.573412,0.033299,20181029,0.075709,1.273601,20180205,-0.113795,-4.417354,0.033458,20181101,0.037756,0.128463,20181008,-0.059226,-2.770160,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20160824
002943,245,-0.149229,0.236656,20180724,20181018,0.107377,20181018,20181119,-1.065680,-0.149229,0.168183,0.004507,0.490000,1.369863,0.067131,20181022,0.043521,-0.351696,20181011,-0.047959,-1.714415,0.020226,20181029,0.054614,1.700191,20180813,-0.056738,-3.805209,0.027024,20180601,0.029974,0.109149,20181008,-0.056774,-3.100864,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20161230
002945,242,-0.252673,0.309055,20180124,20181018,0.129630,20181018,20181213,-1.743926,-0.252673,0.162090,0.009576,0.927203,0.715069,0.097855,20181022,0.030641,-0.686878,20181011,-0.045872,-1.468769,0.020033,20181029,0.061885,2.089092,20180813,-0.050360,-3.513802,0.035228,20181101,0.049113,0.394151,20180601,-0.077559,-3.201639,0.000000,20180105,-999999.000000,0.000000,20180105,999999.000000,0.000000,开放式;混合型 ;高风险,20171220
002946,245,-0.028641,0.050824,20180108,20181018,0.025297,20180209,20180522,-1.248448,-0.028641,0.046972,0.000163,0.443841,1.512329,0.012750,20180418,0.008780,-0.311366,20180206,-0.011098,-1.870461,0.006202,20181029,0.012840,1.070372,20180205,-0.025535,-5.117318,0.007607,20180903,0.009233,0.213666,20180601,-0.017617,-3.315769,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20161108
002947,245,-0.032519,0.053895,20180108,20181018,0.024410,20180209,20180312,-1.332545,-0.032519,0.046917,0.000188,0.443841,1.512329,0.013705,20180418,0.008730,-0.363016,20180206,-0.011054,-1.806590,0.006206,20181029,0.012838,1.068668,20180205,-0.025563,-5.119134,0.007595,20180903,0.008993,0.184191,20180601,-0.017927,-3.360504,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20161108
