code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
006133,503,1.180700,0.205395,20190404,20190606,1.503434,20190103,20200818,1.950315,0.564078,0.273842,0.147660,0.941948,1.463014,0.384266,20190510,0.051233,-0.866672,20200203,-0.092672,-1.241166,0.028129,20200203,0.143492,4.101215,20200713,-0.077816,-3.766405,0.072685,20200203,0.189911,1.612815,20200302,-0.116494,-2.602742,0.404608,20190102,0.526702,0.301759,20180828,-0.045500,-1.112455,开放式;混合型 ;高风险,20180828
006134,495,0.073300,0.020429,20200429,20200714,0.091600,20180914,20200429,0.540286,0.035816,0.010765,0.000548,0.957447,1.416438,0.023403,20200407,0.003048,-0.869766,20200602,-0.002959,-1.126440,0.001640,20181203,0.003831,1.336010,20200601,-0.006751,-5.116179,0.004818,20181203,0.008153,0.692278,20200506,-0.008160,-2.693659,0.006915,20190102,0.036079,4.217666,20180914,0.026300,2.803452,开放式;债券型 ;低风险,20180914
006135,174,0.083500,0.013194,20200430,20200717,0.091400,20180816,20200430,0.487268,0.039275,0.019035,0.000799,0.318681,1.495890,0.028274,20200410,0.006484,-0.770653,20200605,-0.006703,-1.237089,0.000333,20190630,0.001739,4.220119,20200824,-0.001476,-5.430748,0.002854,20200403,0.011024,2.863037,20190401,-0.002916,-2.021967,0.020963,20190104,0.042147,1.010491,20180816,0.012500,-0.403723,开放式;债券型 ;低风险,20180816
006136,483,1.288100,0.182526,20200305,20200319,1.453549,20190103,20200902,2.746670,0.635347,0.220393,0.162742,0.947059,1.397260,0.403413,20200320,0.054795,-0.864173,20200316,-0.057054,-1.141428,0.021972,20200323,0.076860,2.498135,20200713,-0.049818,-3.267372,0.050538,20200401,0.119094,1.356518,20200302,-0.076972,-2.523047,0.458229,20190102,0.638134,0.392609,20180921,-0.009900,-1.021605,开放式;混合型 ;高风险,20180921
006137,113,0.067600,0.020066,20200430,20200710,0.086400,20181213,20200430,0.248488,0.037556,0.030406,0.000583,0.264637,1.169863,0.024139,20200410,0.007748,-0.679012,20200605,-0.010007,-1.414575,0.000333,20190630,0.002151,5.466079,20181221,0.000000,-1.000000,0.003948,20200403,0.014190,2.593889,20200508,-0.004520,-2.144770,0.024668,20190104,0.039286,0.592583,20181213,0.004400,-0.821631,开放式;债券型 ;低风险,20181213
006138,484,0.796400,0.175565,20190408,20190606,0.986856,20190103,20200818,1.696212,0.392289,0.213587,0.057028,0.947162,1.400000,0.238806,20190225,0.058105,-0.756684,20200203,-0.072714,-1.304488,0.020608,20200203,0.063723,2.092159,20200713,-0.045322,-3.199258,0.061472,20200701,0.136422,1.219263,20190401,-0.082034,-2.334510,0.315940,20190102,0.420807,0.331920,20180920,-0.026000,-1.082294,开放式;股票型 ;高风险,20180920
006140,419,0.187300,0.103735,20190404,20190606,0.254610,20190606,20200817,0.853448,0.105991,0.089041,0.004137,1.009639,1.136986,0.064319,20190510,0.021337,-0.668259,20190506,-0.032901,-1.511525,0.010177,20190617,0.032814,2.224217,20190422,-0.026509,-3.604723,0.018253,20200701,0.043647,1.391241,20190401,-0.042509,-3.328886,0.086922,20190104,0.123326,0.418815,20181225,0.000400,-0.995398,开放式;债券型 ;低风险,20181225
006141,419,0.183000,0.102272,20190404,20190606,0.250026,20190606,20200817,0.826470,0.103558,0.089003,0.003998,1.009639,1.136986,0.063228,20190510,0.021326,-0.662709,20190506,-0.032795,-1.518678,0.010149,20190617,0.032705,2.222288,20190422,-0.026045,-3.566108,0.018029,20200701,0.043321,1.402783,20190401,-0.041227,-3.286676,0.086577,20190104,0.122739,0.417679,20181225,0.000300,-0.996535,开放式;债券型 ;低风险,20181225
006142,205,0.070800,0.029071,20200430,20200713,0.098618,20180817,20200430,0.059736,0.031825,0.030553,0.000599,0.352234,1.594521,0.024480,20200410,0.013311,-0.456240,20200710,-0.007720,-1.315374,0.000704,20200713,0.003379,3.801028,20200824,-0.001962,-3.786997,0.006028,20200403,0.021409,2.551436,20200508,-0.007893,-2.309282,0.006060,20180711,0.023000,2.795072,20190104,0.014429,1.380858,开放式;债券型 ;低风险,20180711
006143,327,0.317100,0.137627,20200305,20200323,0.563213,20190809,20200902,0.987497,0.239630,0.212285,0.019016,0.888587,1.008219,0.137897,20200302,0.043768,-0.682607,20200203,-0.083719,-1.607110,0.022222,20200727,0.061815,1.781749,20200224,-0.056196,-3.528903,0.060941,20200701,0.158376,1.598821,20200302,-0.099939,-2.639920,nan,20190605,0.103200,nan,20190605,0.103200,nan,开放式;股票型 ;高风险,20190605
006144,327,0.310600,0.137821,20200305,20200323,0.556955,20190809,20200902,0.963993,0.234718,0.212365,0.018511,0.888587,1.008219,0.136055,20200302,0.043701,-0.678801,20200203,-0.083826,-1.616115,0.022239,20200727,0.061850,1.781106,20200224,-0.056255,-3.529537,0.060948,20200701,0.158092,1.593888,20200302,-0.100298,-2.645630,nan,20190605,0.101000,nan,20190605,0.101000,nan,开放式;股票型 ;高风险,20190605
006145,508,0.524900,0.019722,20200430,20200714,0.566711,20190121,20200430,0.780688,0.246892,0.277822,0.039047,0.930403,1.495890,0.197604,20190123,0.485159,1.455205,20190115,-0.003831,-1.019389,0.046451,20190121,0.487083,9.485852,20200601,-0.007039,-1.151545,0.095379,20190102,0.477508,4.006420,20200506,-0.007504,-1.078673,0.363170,20190102,0.507900,0.398518,20180816,-0.005700,-1.015695,开放式;债券型 ;低风险,20180816
006146,508,0.522800,0.019808,20200430,20200714,0.564038,20190118,20200430,0.778994,0.245905,0.277158,0.038824,0.930403,1.495890,0.197037,20190123,0.483750,1.455123,20190115,-0.003931,-1.019951,0.046318,20190121,0.485674,9.485577,20200601,-0.007047,-1.152150,0.095216,20190102,0.476660,4.006076,20200506,-0.007512,-1.078894,0.361853,20190102,0.506237,0.399014,20180816,-0.005500,-1.015200,开放式;债券型 ;低风险,20180816
006149,491,0.069400,0.026443,20200429,20200713,0.092900,20180917,20200429,0.367931,0.034047,0.010999,0.000565,0.955253,1.408219,0.023778,20200203,0.004612,-0.806050,20200602,-0.004624,-1.194449,0.001600,20181224,0.002855,0.783742,20200601,-0.009247,-6.778282,0.004597,20200401,0.009424,1.050040,20200506,-0.009071,-2.973155,0.012550,20190102,0.036649,1.920162,20180917,0.018900,0.505949,开放式;债券型 ;低风险,20180917
006150,115,0.173500,0.006995,20200522,20200605,0.174735,20181019,20200928,1.664613,0.085462,0.033318,0.002894,0.225049,1.400000,0.053797,20190215,0.013743,-0.744534,20200605,-0.006222,-1.115664,0.000289,20190630,0.002139,6.403718,20180920,0.000000,-1.000000,0.004197,20190201,0.015185,2.617915,20180920,0.000000,-1.000000,0.048534,20190104,0.087637,0.805695,20180920,0.019000,-0.608519,开放式;债券型 ;低风险,20180920
006151,437,0.067600,0.020775,20200429,20200714,0.078200,20181213,20200506,0.819244,0.037556,0.009223,0.000527,1.023419,1.169863,0.022958,20200203,0.003324,-0.855208,20200603,-0.002618,-1.114047,0.001641,20200720,0.005291,2.224921,20200601,-0.008117,-5.947974,0.004125,20200401,0.008701,1.109222,20200601,-0.006344,-2.538054,0.032053,20190102,0.046730,0.457891,20181213,0.001400,-0.956322,开放式;债券型 ;低风险,20181213
